Timestamp	BM2:TEL? 8,DATA: Time (s)	BM2:TEL? 8,DATA: Data	BM2:TEL? 9,DATA: Time (s)	BM2:TEL? 9,DATA: Data	BM2:TEL? 10,DATA: Time (s)	BM2:TEL? 10,DATA: Data	BM2:TEL? 11,DATA: Time (s)	BM2:TEL? 11,DATA: Data	BM2:TEL? 13,DATA: Time (s)	BM2:TEL? 13,DATA: Data	BM2:TEL? 14,DATA: Time (s)	BM2:TEL? 14,DATA: Data	BM2:TEL? 15,DATA: Time (s)	BM2:TEL? 15,DATA: Data	BM2:TEL? 16,DATA: Time (s)	BM2:TEL? 16,DATA: Data	BM2:TEL? 17,DATA: Time (s)	BM2:TEL? 17,DATA: Data	BM2:TEL? 18,DATA: Time (s)	BM2:TEL? 18,DATA: Data	BM2:TEL? 19,DATA: Time (s)	BM2:TEL? 19,DATA: Data	BM2:TEL? 20,DATA: Time (s)	BM2:TEL? 20,DATA: Data	BM2:TEL? 21,DATA: Time (s)	BM2:TEL? 21,DATA: Data	BM2:TEL? 22,DATA: Time (s)	BM2:TEL? 22,DATA: Data	BM2:TEL? 23,DATA: Time (s)	BM2:TEL? 23,DATA: Data	BM2:TEL? 24,DATA: Time (s)	BM2:TEL? 24,DATA: Data	BM2:TEL? 25,DATA: Time (s)	BM2:TEL? 25,DATA: Data	BM2:TEL? 48,DATA: Time (s)	BM2:TEL? 48,DATA: Data	BM2:TEL? 49,DATA: Time (s)	BM2:TEL? 49,DATA: Data	BM2:TEL? 50,DATA: Time (s)	BM2:TEL? 50,DATA: Data	BM2:TEL? 51,DATA: Time (s)	BM2:TEL? 51,DATA: Data	BM2:TEL? 52,DATA: Time (s)	BM2:TEL? 52,DATA: Data	BM2:TEL? 53,DATA: Time (s)	BM2:TEL? 53,DATA: Data	BM2:TEL? 54,DATA: Time (s)	BM2:TEL? 54,DATA: Data	BM2:TEL? 55,DATA: Time (s)	BM2:TEL? 55,DATA: Data	BM2:TEL? 56,DATA: Time (s)	BM2:TEL? 56,DATA: Data	BM2:TEL? 57,DATA: Time (s)	BM2:TEL? 57,DATA: Data	BM2:TEL? 58,DATA: Time (s)	BM2:TEL? 58,DATA: Data	BM2:TEL? 60,DATA: Time (s)	BM2:TEL? 60,DATA: Data	BM2:TEL? 61,DATA: Time (s)	BM2:TEL? 61,DATA: Data	BM2:TEL? 62,DATA: Time (s)	BM2:TEL? 62,DATA: Data	BM2:TEL? 63,DATA: Time (s)	BM2:TEL? 63,DATA: Data	BM2:TEL? 80,DATA: Time (s)	BM2:TEL? 80,DATA: Data	BM2:TEL? 81,DATA: Time (s)	BM2:TEL? 81,DATA: Data	BM2:TEL? 82,DATA: Time (s)	BM2:TEL? 82,DATA: Data	BM2:TEL? 83,DATA: Time (s)	BM2:TEL? 83,DATA: Data	BM2:TEL? 84,DATA: Time (s)	BM2:TEL? 84,DATA: Data	BM2:TEL? 85,DATA: Time (s)	BM2:TEL? 85,DATA: Data	BM2:TEL? 90,DATA: Time (s)	BM2:TEL? 90,DATA: Data	BM2:TEL? 93,DATA: Time (s)	BM2:TEL? 93,DATA: Data	BM2:TEL? 94,DATA: Time (s)	BM2:TEL? 94,DATA: Data	BM2:TEL? 95,DATA: Time (s)	BM2:TEL? 95,DATA: Data	BM2:TEL? 104,DATA: Time (s)	BM2:TEL? 104,DATA: Data	BM2:TEL? 105,DATA: Time (s)	BM2:TEL? 105,DATA: Data	BM2:TEL? 106,DATA: Time (s)	BM2:TEL? 106,DATA: Data	BM2:TEL? 107,DATA: Time (s)	BM2:TEL? 107,DATA: Data	BM2:TEL? 114,DATA: Time (s)	BM2:TEL? 114,DATA: Data
00:01:51:29.89	6689.89	2978	6690.11	7008	6690.32	-47	6690.54	-48	6690.76	24591	6690.97	13	6691.19	249	6691.4	52	6691.62	198	6691.83	2246	6692.05	65535	6692.27	6800	6692.49	8400	6692.7	C0 00	6692.92	0	6693.13	10178	6693.34	8400	6693.56	2972	6693.78	2984	6693.99	4282	6694.2	4282	6694.42	02	6694.64		6694.86	00 00 00 00	6695.07	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6695.29	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6695.51	00 00	6695.73	00 00 00 00 00 00 00 00	6695.95	4000	6696.16	4000	6696.38	4000	6696.59	4000	6696.81	00 00	6697.03	00 00	6697.25	00 00	6697.46	00 00	6697.67	45 80	6697.89	00 04	6698.1	2047	6698.32	7008	6698.53	2972	6698.76	2984	6698.98	00 00	6699.19	00 00	6699.41	00 00	6699.61	00 00	6699.83	04 00
00:01:51:40.05	6700.05	2978	6700.26	7008	6700.48	-48	6700.69	-48	6700.9	24591	6701.11	13	6701.33	249	6701.54	52	6701.75	11	6701.97	2246	6702.18	65535	6702.4	6800	6702.62	8400	6702.83	C0 00	6703.04	0	6703.25	10178	6703.46	8400	6703.67	2972	6703.89	2984	6704.1	4282	6704.32	4282	6704.54	02	6704.75		6704.96	00 00 00 00	6705.18	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6705.4	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6705.62	00 00	6705.83	00 00 00 00 00 00 00 00	6706.04	4000	6706.26	4000	6706.48	4000	6706.69	4000	6706.91	00 00	6707.13	00 00	6707.34	00 00	6707.55	00 00	6707.76	45 80	6707.98	00 04	6708.18	2047	6708.4	7008	6708.62	2972	6708.83	2984	6709.04	00 00	6709.25	00 00	6709.47	00 00	6709.68	00 00	6709.9	04 00
00:01:51:50.13	6710.13	2978	6710.34	7008	6710.56	-48	6710.78	-48	6710.99	24591	6711.2	13	6711.41	249	6711.62	52	6711.84	11	6712.05	2246	6712.26	65535	6712.47	6800	6712.69	8400	6712.9	C0 00	6713.12	0	6713.33	10178	6713.54	8400	6713.75	2972	6713.97	2984	6714.19	4282	6714.41	4282	6714.63	02	6714.84		6715.06	00 00 00 00	6715.28	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6715.5	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6715.72	00 00	6715.93	00 00 00 00 00 00 00 00	6716.15	4000	6716.37	4000	6716.58	4000	6716.8	4000	6717.01	00 00	6717.23	00 00	6717.44	00 00	6717.66	00 00	6717.87	45 80	6718.08	00 04	6718.31	2048	6718.51	7008	6718.72	2972	6718.93	2984	6719.14	00 00	6719.36	00 00	6719.56	00 00	6719.77	00 00	6719.98	04 00
00:01:52:00.21	6720.21	2978	6720.42	7008	6720.64	-47	6720.85	-48	6721.06	24591	6721.27	13	6721.48	249	6721.7	52	6721.92	198	6722.14	2246	6722.35	65535	6722.57	6800	6722.78	8400	6722.99	C0 00	6723.21	0	6723.42	10178	6723.64	8400	6723.85	2972	6724.07	2984	6724.28	4282	6724.5	4282	6724.71	02	6724.92		6725.13	00 00 00 00	6725.35	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6725.56	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6725.78	00 00	6725.99	00 00 00 00 00 00 00 00	6726.21	4000	6726.42	4000	6726.64	4000	6726.86	4000	6727.07	00 00	6727.28	00 00	6727.49	00 00	6727.7	00 00	6727.92	45 80	6728.14	00 04	6728.35	2047	6728.56	7008	6728.78	2972	6728.99	2984	6729.21	00 00	6729.42	00 00	6729.63	00 00	6729.85	00 00	6730.06	04 00
00:01:52:10.28	6730.28	2978	6730.49	7008	6730.71	-48	6730.92	-48	6731.14	24591	6731.35	13	6731.56	248	6731.78	52	6731.99	9	6732.2	2245	6732.42	65535	6732.64	6800	6732.85	8400	6733.06	C0 00	6733.28	0	6733.49	10178	6733.7	8400	6733.92	2972	6734.14	2984	6734.34	4282	6734.55	4282	6734.76	02	6734.98		6735.2	00 00 00 00	6735.41	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6735.62	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6735.84	00 00	6736.05	00 00 00 00 00 00 00 00	6736.27	4000	6736.47	4000	6736.68	4000	6736.9	4000	6737.12	00 00	6737.33	00 00	6737.54	00 00	6737.76	00 00	6737.97	45 80	6738.2	00 04	6738.41	2047	6738.63	7009	6738.84	2972	6739.07	2984	6739.28	00 00	6739.48	00 00	6739.69	00 00	6739.91	00 00	6740.11	04 00
00:01:52:20.33	6740.33	2978	6740.55	7008	6740.76	-48	6740.98	-48	6741.2	24591	6741.42	13	6741.63	248	6741.85	52	6742.06	197	6742.28	2245	6742.49	65535	6742.71	6800	6742.92	8400	6743.14	C0 00	6743.36	0	6743.56	10178	6743.78	8400	6743.99	2972	6744.21	2984	6744.43	4282	6744.65	4282	6744.86	02	6745.08		6745.3	00 00 00 00	6745.5	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6745.72	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6745.94	00 00	6746.15	00 00 00 00 00 00 00 00	6746.36	4000	6746.57	4000	6746.79	4000	6747.01	4000	6747.23	00 00	6747.45	00 00	6747.67	00 00	6747.88	00 00	6748.1	45 80	6748.32	00 04	6748.52	2047	6748.74	7009	6748.95	2972	6749.17	2984	6749.39	00 00	6749.6	00 00	6749.82	00 00	6750.03	00 00	6750.25	04 00
00:01:52:30.46	6750.46	2978	6750.67	7008	6750.89	-48	6751.1	-48	6751.32	24591	6751.53	13	6751.74	248	6751.96	52	6752.18	197	6752.4	2245	6752.62	65535	6752.84	6800	6753.04	8400	6753.26	C0 00	6753.48	0	6753.7	10178	6753.92	8400	6754.14	2972	6754.36	2984	6754.57	4282	6754.78	4282	6755.0	02	6755.22		6755.44	00 00 00 00	6755.65	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6755.86	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6756.08	00 00	6756.3	00 00 00 00 00 00 00 00	6756.52	4000	6756.74	4000	6756.95	4000	6757.16	4000	6757.39	00 00	6757.6	00 00	6757.82	00 00	6758.04	00 00	6758.26	45 80	6758.47	00 04	6758.69	2048	6758.91	7009	6759.13	2972	6759.35	2984	6759.56	00 00	6759.78	00 00	6759.99	00 00	6760.21	00 00	6760.43	04 00
00:01:52:40.64	6760.64	2978	6760.86	7009	6761.06	-48	6761.28	-48	6761.49	24847	6761.7	13	6761.92	248	6762.14	52	6762.36	197	6762.57	2245	6762.79	65535	6763.0	6800	6763.22	8400	6763.44	C0 00	6763.66	0	6763.88	10178	6764.09	8400	6764.31	2972	6764.53	2984	6764.75	4282	6764.96	4282	6765.18	02	6765.4		6765.61	00 00 00 00	6765.83	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6766.05	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6766.27	00 00	6766.48	00 00 00 00 00 00 00 00	6766.71	4000	6766.93	4000	6767.13	4000	6767.35	4000	6767.57	00 00	6767.79	00 00	6767.99	00 00	6768.21	00 00	6768.43	45 80	6768.64	00 04	6768.85	2048	6769.07	7009	6769.29	2972	6769.51	2984	6769.72	00 00	6769.93	00 00	6770.15	00 00	6770.37	00 00	6770.58	04 00
00:01:52:50.80	6770.8	2978	6771.0	7009	6771.22	-48	6771.43	-48	6771.64	24847	6771.85	13	6772.07	248	6772.29	52	6772.51	197	6772.72	2245	6772.93	65535	6773.14	6800	6773.36	8400	6773.57	C0 00	6773.79	0	6774.0	10178	6774.21	8400	6774.43	2972	6774.64	2984	6774.86	4282	6775.08	4282	6775.3	02	6775.51		6775.74	00 00 00 00	6775.95	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6776.17	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6776.39	00 00	6776.61	00 00 00 00 00 00 00 00	6776.83	4000	6777.05	4000	6777.27	4000	6777.49	4000	6777.71	00 00	6777.93	00 00	6778.14	00 00	6778.36	00 00	6778.56	45 80	6778.77	00 04	6778.98	2048	6779.19	7009	6779.41	2972	6779.63	2984	6779.85	00 00	6780.06	00 00	6780.28	00 00	6780.5	00 00	6780.72	04 00
00:01:53:00.93	6780.93	2978	6781.15	7009	6781.37	-47	6781.58	-48	6781.8	24847	6782.01	13	6782.23	248	6782.45	52	6782.67	197	6782.89	2245	6783.09	65535	6783.3	6800	6783.51	8400	6783.73	C0 00	6783.95	0	6784.16	10178	6784.38	8400	6784.58	2972	6784.79	2984	6785.01	4282	6785.23	4282	6785.44	02	6785.66		6785.88	00 00 00 00	6786.09	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6786.31	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6786.53	00 00	6786.75	00 00 00 00 00 00 00 00	6786.96	4000	6787.18	4000	6787.39	4000	6787.6	4000	6787.81	00 00	6788.03	00 00	6788.25	00 00	6788.47	00 00	6788.68	45 80	6788.89	00 04	6789.1	2047	6789.32	7008	6789.54	2972	6789.76	2984	6789.97	00 00	6790.19	00 00	6790.41	00 00	6790.61	00 00	6790.83	04 00
00:01:53:11.04	6791.04	2978	6791.26	7008	6791.47	-47	6791.69	-48	6791.91	24591	6792.11	13	6792.32	248	6792.54	52	6792.76	197	6792.97	2245	6793.18	65535	6793.39	6800	6793.6	8400	6793.82	C0 00	6794.03	0	6794.23	10178	6794.45	8400	6794.67	2972	6794.89	2984	6795.1	4282	6795.32	4282	6795.53	02	6795.74		6795.95	00 00 00 00	6796.17	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6796.39	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6796.6	00 00	6796.81	00 00 00 00 00 00 00 00	6797.02	4000	6797.23	4000	6797.45	4000	6797.66	4000	6797.88	00 00	6798.1	00 00	6798.31	00 00	6798.53	00 00	6798.74	45 80	6798.95	00 04	6799.17	2048	6799.39	7008	6799.6	2972	6799.8	2984	6800.01	00 00	6800.22	00 00	6800.44	00 00	6800.65	00 00	6800.86	04 00
00:01:53:21.08	6801.08	2978	6801.29	7008	6801.51	-47	6801.72	-48	6801.94	24591	6802.15	13	6802.37	248	6802.57	52	6802.78	197	6802.99	2245	6803.21	65535	6803.43	6800	6803.64	8400	6803.85	C0 00	6804.06	0	6804.27	10178	6804.48	8400	6804.7	2972	6804.91	2984	6805.13	4282	6805.35	4282	6805.57	02	6805.79		6806.0	00 00 00 00	6806.22	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6806.44	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6806.66	00 00	6806.88	00 00 00 00 00 00 00 00	6807.1	4000	6807.31	4000	6807.53	4000	6807.74	4000	6807.96	00 00	6808.16	00 00	6808.38	00 00	6808.59	00 00	6808.8	45 80	6809.01	00 04	6809.22	2047	6809.43	7008	6809.64	2972	6809.86	2984	6810.08	00 00	6810.3	00 00	6810.52	00 00	6810.72	00 00	6810.93	04 00
00:01:53:31.15	6811.15	2978	6811.35	7008	6811.56	-48	6811.77	-48	6811.99	24591	6812.21	13	6812.43	248	6812.65	52	6812.86	197	6813.07	2245	6813.28	65535	6813.5	6800	6813.72	8400	6813.93	C0 00	6814.14	0	6814.36	10178	6814.58	8400	6814.79	2972	6815.0	2984	6815.23	4282	6815.45	4282	6815.66	02	6815.88		6816.1	00 00 00 00	6816.32	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6816.54	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6816.76	00 00	6816.97	00 00 00 00 00 00 00 00	6817.17	4000	6817.38	4000	6817.59	4000	6817.8	4000	6818.02	00 00	6818.23	00 00	6818.45	00 00	6818.67	00 00	6818.89	45 80	6819.11	00 04	6819.32	2047	6819.54	7008	6819.76	2972	6819.98	2984	6820.19	00 00	6820.42	00 00	6820.65	00 00	6820.87	00 00	6821.07	04 00
00:01:53:41.29	6821.29	2978	6821.51	7008	6821.74	-48	6821.96	-48	6822.17	24591	6822.37	13	6822.6	248	6822.81	52	6823.03	197	6823.23	2245	6823.45	65535	6823.67	6800	6823.88	8400	6824.09	C0 00	6824.31	0	6824.53	10178	6824.74	8400	6824.96	2972	6825.18	2984	6825.39	4282	6825.6	4282	6825.82	02	6826.02		6826.23	00 00 00 00	6826.45	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6826.66	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6826.88	00 00	6827.09	00 00 00 00 00 00 00 00	6827.3	4000	6827.52	4000	6827.73	4000	6827.94	4000	6828.16	00 00	6828.38	00 00	6828.59	00 00	6828.81	00 00	6829.03	45 80	6829.25	00 04	6829.45	2047	6829.66	7008	6829.87	2972	6830.09	2984	6830.31	00 00	6830.53	00 00	6830.74	00 00	6830.95	00 00	6831.16	04 00
00:01:53:51.37	6831.37	2978	6831.59	7008	6831.81	-48	6832.03	-48	6832.24	24591	6832.45	13	6832.67	248	6832.88	52	6833.09	9	6833.3	2245	6833.52	65535	6833.74	6800	6833.96	8400	6834.16	C0 00	6834.38	0	6834.59	10178	6834.81	8400	6835.01	2972	6835.23	2984	6835.44	4282	6835.66	4282	6835.87	02	6836.08		6836.3	00 00 00 00	6836.52	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6836.74	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6836.95	00 00	6837.16	00 00 00 00 00 00 00 00	6837.37	4000	6837.59	4000	6837.81	4000	6838.03	4000	6838.24	00 00	6838.46	00 00	6838.68	00 00	6838.9	00 00	6839.11	45 80	6839.33	00 04	6839.55	2048	6839.76	7008	6839.98	2972	6840.19	2984	6840.4	00 00	6840.62	00 00	6840.83	00 00	6841.04	00 00	6841.25	04 00
00:01:54:01.47	6841.47	2978	6841.68	7008	6841.89	-48	6842.1	-48	6842.31	24591	6842.53	13	6842.75	248	6842.97	52	6843.18	9	6843.4	2245	6843.61	65535	6843.84	6800	6844.05	8400	6844.27	C0 00	6844.49	0	6844.69	10178	6844.91	8400	6845.11	2972	6845.33	2984	6845.55	4282	6845.77	4282	6845.99	02	6846.2		6846.42	00 00 00 00	6846.63	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6846.84	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6847.07	00 00	6847.28	00 00 00 00 00 00 00 00	6847.49	4000	6847.7	4000	6847.92	4000	6848.13	4000	6848.35	00 00	6848.57	00 00	6848.79	00 00	6849.0	00 00	6849.22	45 80	6849.44	00 04	6849.65	2048	6849.86	7009	6850.07	2972	6850.28	2984	6850.5	00 00	6850.71	00 00	6850.93	00 00	6851.14	00 00	6851.35	04 00
00:01:54:11.57	6851.57	2978	6851.78	7009	6852.0	-48	6852.21	-48	6852.43	24847	6852.64	13	6852.85	248	6853.06	52	6853.28	9	6853.49	2245	6853.7	65535	6853.92	6800	6854.13	8400	6854.35	C0 00	6854.57	0	6854.77	10178	6854.99	8400	6855.2	2972	6855.42	2984	6855.63	4282	6855.84	4282	6856.05	02	6856.26		6856.48	00 00 00 00	6856.7	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6856.91	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6857.13	00 00	6857.35	00 00 00 00 00 00 00 00	6857.57	4000	6857.77	4000	6857.99	4000	6858.2	4000	6858.42	00 00	6858.63	00 00	6858.84	00 00	6859.06	00 00	6859.27	45 80	6859.49	00 04	6859.71	2047	6859.93	7009	6860.14	2972	6860.35	2984	6860.57	00 00	6860.78	00 00	6860.99	00 00	6861.2	00 00	6861.42	04 00
00:01:54:21.63	6861.63	2978	6861.84	7008	6862.06	-48	6862.26	-48	6862.48	24591	6862.7	13	6862.91	248	6863.12	52	6863.34	197	6863.56	2245	6863.76	65535	6863.98	6800	6864.19	8400	6864.42	C0 00	6864.63	0	6864.85	10178	6865.07	8400	6865.28	2972	6865.49	2984	6865.71	4282	6865.93	4282	6866.14	02	6866.36		6866.58	00 00 00 00	6866.79	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6867.01	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6867.23	00 00	6867.44	00 00 00 00 00 00 00 00	6867.67	4000	6867.88	4000	6868.09	4000	6868.3	4000	6868.51	00 00	6868.72	00 00	6868.94	00 00	6869.15	00 00	6869.36	45 80	6869.57	00 04	6869.77	2048	6869.99	7009	6870.2	2972	6870.41	2984	6870.62	00 00	6870.83	00 00	6871.04	00 00	6871.26	00 00	6871.47	04 00
00:01:54:31.68	6871.68	2978	6871.9	7009	6872.11	-48	6872.33	-48	6872.54	24847	6872.76	13	6872.98	248	6873.19	52	6873.41	197	6873.63	2245	6873.84	65535	6874.05	6800	6874.27	8400	6874.49	C0 00	6874.71	0	6874.92	10178	6875.13	8400	6875.34	2972	6875.55	2984	6875.77	4282	6875.98	4282	6876.19	02	6876.41		6876.62	00 00 00 00	6876.84	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6877.05	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6877.27	00 00	6877.49	00 00 00 00 00 00 00 00	6877.7	4000	6877.91	4000	6878.12	4000	6878.33	4000	6878.55	00 00	6878.77	00 00	6878.98	00 00	6879.19	00 00	6879.4	45 80	6879.61	00 04	6879.81	2048	6880.03	7009	6880.24	2972	6880.45	2984	6880.66	00 00	6880.89	00 00	6881.11	00 00	6881.33	00 00	6881.54	04 00
00:01:54:41.76	6881.76	2978	6881.96	7009	6882.17	-48	6882.39	-48	6882.6	24847	6882.82	13	6883.04	247	6883.26	52	6883.47	195	6883.69	2243	6883.91	65535	6884.12	6800	6884.34	8400	6884.55	C0 00	6884.77	0	6884.98	10178	6885.2	8400	6885.41	2972	6885.62	2985	6885.84	4282	6886.04	4282	6886.26	02	6886.47		6886.69	00 00 00 00	6886.91	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6887.12	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6887.34	00 00	6887.55	00 00 00 00 00 00 00 00	6887.77	4000	6887.99	4000	6888.21	4000	6888.43	4000	6888.64	00 00	6888.86	00 00	6889.07	00 00	6889.29	00 00	6889.51	45 80	6889.72	00 04	6889.94	2047	6890.16	7009	6890.38	2972	6890.59	2985	6890.8	00 00	6891.02	00 00	6891.23	00 00	6891.44	00 00	6891.65	04 00
00:01:54:51.87	6891.87	2978	6892.08	7009	6892.3	-48	6892.51	-48	6892.73	24847	6892.94	13	6893.16	247	6893.38	52	6893.59	195	6893.81	2243	6894.03	65535	6894.24	6800	6894.46	8400	6894.67	C0 00	6894.89	0	6895.1	10178	6895.32	8400	6895.53	2972	6895.74	2985	6895.96	4282	6896.17	4282	6896.39	02	6896.61		6896.83	00 00 00 00	6897.04	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6897.25	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6897.47	00 00	6897.69	00 00 00 00 00 00 00 00	6897.9	4000	6898.11	4000	6898.33	4000	6898.54	4000	6898.77	00 00	6898.99	00 00	6899.2	00 00	6899.42	00 00	6899.62	45 80	6899.84	00 04	6900.05	2047	6900.26	7009	6900.48	2972	6900.69	2985	6900.9	00 00	6901.11	00 00	6901.33	00 00	6901.55	00 00	6901.77	04 00
00:01:55:01.98	6901.98	2978	6902.19	7008	6902.41	-48	6902.61	-48	6902.83	24591	6903.05	13	6903.25	247	6903.47	52	6903.68	195	6903.9	2243	6904.12	65535	6904.34	6800	6904.55	8400	6904.77	C0 00	6904.99	0	6905.2	10178	6905.42	8400	6905.63	2972	6905.85	2985	6906.06	4282	6906.28	4282	6906.5	02	6906.71		6906.93	00 00 00 00	6907.15	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6907.37	00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00	6907.59	00 00	6907.8	00 00 00 00 00 00 00 00	6908.02	4000	6908.23	4000	6908.44	4000	6908.65	4000	6908.88	00 00	6909.08	00 00	6909.29	00 00	6909.52	00 00	6909.74	45 80	6909.96	00 04	6910.17	2047	6910.39	7009	6910.6	2972	6910.82	2985	6911.04	00 00	6911.25	00 00	6911.46	00 00	6911.68	00 00	6911.9	04 00
